text,label
polyglotduke can use loadlibraryw and createprocess to load and execute code,0
fatduke can call shellexecutew to open the default browser on the url localhost,0
njrat has used the shellexecute function within script,0
cobalt strike beacon payload is capable of running shell commands without cmd and powershell commands without powershell grandoreiro can execute through the winexec api,0
bazar can use various apis to allocate memory and facilitate code execution,0
hyperstack can use windows api connectnamedpipe and wnetaddconnection2 to detect incoming connections and connect to remote shares,0
stuxnet uses the setsecuritydescriptordacl api to reduce object integrity levels,0
egregor has used the windows api to make detection more difficult,0
netwire can use native api including createprocess getprocessbyid and writeprocessmemory,0
sunspot used windows api functions such as movefileex and ntqueryinformationprocess as part of the sunburst injection process,0
bitpaymer has used dynamic api resolution to avoid identifiable strings within the binary including regenumkeyw,0
bad rabbit has used various windows api calls,0
bendybear can load and execute modules and windows application programming calls using standard shellcode api hashing,0
after escalating privileges megacortex calls terminateprocess createremotethread and other win32 apis,0
conti has used api calls during execution,0
waterbear can leverage api functions for execution,0
evilbunny has used various api calls as part of its checks to see if the malware is running in sandbox,0
explosive has function to call the openclipboard wrapper,0
clop has used built in api functions such as wnetopenenumw wnetenumresourcew wnetcloseenum getprocaddress and virtualalloc,0
sombrat has the ability to respawn itself using shellexecutew and createprocessw,0
appleseed has the ability to use multiple dynamically resolved api calls,0
siloscape makes various native api calls,0
sodamaster can use regopenkeyw to access the registry,0
nebulae has the ability to use createprocess to execute process,0
the file collection tool used by rainyday can utilize native api including readdirectorychangew for folder monitoring,0
guloader can use number of different apis for discovery and execution,0
grimagent can use native api including getprocaddress and shellexecutew,0
babuk can use multiple windows api calls for actions on compromised hosts including discovery and execution,0
avaddon has used the windows crypto api to generate an aes key,0
taidoor has the ability to use native apis for execution including getprocessheap getprocaddress and loadlibrary,0
lokibot has used loadlibrary getprocaddress and createremotethread api functions to execute its shellcode,0
dridex has used the outputdebugstringw function to avoid malware analysis as part of its anti debugging technique,0
wastedlocker custom crypter cryptone leveraged the virtualalloc api function to help execute the payload,0
markirat can run the shellexecutew api via the windows command shell,0
xcaon has leveraged native os function calls to retrieve victim network adapter information using getadapterinfo api,0
qakbot can use getprocaddress to help delete malicious strings from memory,0
thiefquest uses various api to perform behaviors such as executing payloads and performing local enumeration,0
chaes used the createfilew api function with read permissions to access downloaded payloads,0
boxcaon has used windows api calls to obtain information about the compromised host,0
bandook has used the shellexecutew function call,0
cuba has used several built in api functions for discovery like getipnettable and netshareenum,0
sidetwist can use getusernamew getcomputernamew and getcomputernameexw to gather information,0
killdisk has called the windows api to retrieve the hard disk handle and shut down the machine,0
cobalt strike beacon payload is capable of running shell commands without cmd and powershell commands without powershell apt37 leverages the windows api calls virtualalloc writeprocessmemory and createremotethread for process injection,0
gorgon group malware can leverage the windows api call createprocessa for execution,0
silence has leveraged the windows api including using createprocess or shellexecute to perform variety of tasks,0
turla and its rpc backdoors have used apis calls for various tasks related to subverting amsi and accessing then executing commands through rpc and named pipes,0
sharpshooter first stage downloader resolved various windows libraries and apis including loadlibrarya getprocaddress and createprocessa,0
tropic trooper has used multiple windows apis including and,0
gamaredon group malware has used createprocess to launch additional malicious components,0
chimera has used direct windows system calls by leveraging dumpert,0
operation wocao has used the createprocessa and shellexecute api function to launch commands after being injected into selected process,0
menupass has used native apis including getmodulefilename lstrcat createfile and readfile,0
higaisa has called various native os apis,0
apt38 has used the windows api to execute code within victim system,0
adversaries may establish persistence by executing malicious content triggered by netsh helper dlls,0
netsh is command line scripting utility used to interact with the network configuration of system,0
it contains functionality to add helper dlls for extending functionality of the utility,0
the paths to registered netsh helper dlls are entered into the windows registry at hklm software microsoft netsh,0
adversaries can use netsh helper dlls to trigger execution of arbitrary code in persistent manner,0
this execution would take place anytime netsh is executed which could happen automatically with another persistence technique or if other software is present on the system that executes netsh as part of its normal functionality,0
adversaries may bridge network boundaries by modifying network device network address translation configuration,0
malicious modifications to nat may enable an adversary to bypass restrictions on traffic routing that otherwise separate trusted and untrusted networks,0
network devices such as routers and firewalls that connect multiple networks together may implement nat during the process of passing packets between networks,0
when performing nat the network device will rewrite the source and destination addresses of the ip address header,0
some network designs require nat for the packets to cross the border device,0
typical example of this is environments where internal networks make use of non internet routable addresses,0
when an adversary gains control of network boundary device they can either leverage existing nat configurations to send traffic between two separated networks or they can implement nat configurations of their own design,0
in the case of network designs that require nat to function this enables the adversary to overcome inherent routing limitations that would normally prevent them from accessing protected systems behind the border device,0
in the case of network designs that do not require nat address translation can be used by adversaries to obscure their activities as changing the addresses of packets that traverse network boundary device can make monitoring data transmissions more challenging for defenders,0
adversaries may use patch system image to change the operating system of network device implementing their own custom nat mechanisms to further obscure their activities,0
adversaries may bridge network boundaries by compromising perimeter network devices,0
breaching these devices may enable an adversary to bypass restrictions on traffic routing that otherwise separate trusted and untrusted networks,0
devices such as routers and firewalls can be used to create boundaries between trusted and untrusted networks,0
they achieve this by restricting traffic types to enforce organizational policy in an attempt to reduce the risk inherent in such connections,0
restriction of traffic can be achieved by prohibiting ip addresses layer protocol ports or through deep packet inspection to identify applications,0
to participate with the rest of the network these devices can be directly addressable or transparent but their mode of operation has no bearing on how the adversary can bypass them when compromised,0
when an adversary takes control of such boundary device they can bypass its policy enforcement to pass normally prohibited traffic across the trust boundary between the two separated networks without hinderance,0
by achieving sufficient rights on the device an adversary can reconfigure the device to allow the traffic they want allowing them to then further achieve goals such as command and control via multi hop proxy or exfiltration of data via traffic duplication,0
in the cases where border device separates two separate organizations the adversary can also facilitate lateral movement into new victim environments,0
adversaries may perform network denial of service attacks to degrade or block the availability of targeted resources to users,0
network dos can be performed by exhausting the network bandwidth services rely on,0
example resources include specific websites email services dns and web based applications,0
adversaries have been observed conducting network dos attacks for political purposes and to support other malicious activities including distraction hacktivism and extortion,0
network dos will occur when the bandwidth capacity of the network connection to system is exhausted due to the volume of malicious traffic directed at the resource or the network connections and network devices the resource relies on,0
for example an adversary may send 10gbps of traffic to server that is hosted by network with 1gbps connection to the internet,0
this traffic can be generated by single system or multiple systems spread across the internet which is commonly referred to as distributed dos,0
to perform network dos attacks several aspects apply to multiple methods including ip address spoofing and botnets,0
for dos attacks targeting the hosting system directly see endpoint denial of service,0
lucifer can execute tcp udp and http denial of service attacks,0
in apt28 conducted distributed denial of service attack against the world anti doping agency,0
adversaries may use patch system image to hard code password in the operating system thus bypassing of native authentication mechanisms for local accounts on network devices,0
modify system image may include implanted code to the operating system for network devices to provide access for adversaries using specific password,0
the modification includes specific password which is implanted in the operating system image via the patch,0
upon authentication attempts the inserted code will first check to see if the user input is the password,0
if so access is granted,0
otherwise the implanted code will pass the credentials on for verification of potentially valid credentials,0
synful knock has the capability to add its own custom backdoor password when it modifies the operating system of the affected network device,0
adversaries may abuse scripting or built in command line interpreters on network devices to execute malicious command and payloads,0
the cli is the primary means through which users and administrators interact with the device in order to view system information modify device operations or perform diagnostic and administrative functions,0
clis typically contain various permission levels required for different commands,0
scripting interpreters automate tasks and extend functionality beyond the command set included in the network os,0
the cli and scripting interpreter are accessible through direct console connection or through remote means such as telnet or ssh,0
adversaries can use the network cli to change how network devices behave and operate,0
the cli may be used to manipulate traffic flows to intercept or manipulate data modify startup configuration parameters to load malicious system software or to disable security features or logging to avoid detection,0
adversaries may access network configuration files to collect sensitive data about the device and the network,0
the network configuration is file containing parameters that determine the operation of the device,0
the device typically stores an in memory copy of the configuration while operating and separate configuration on non volatile storage to load after device reset,0
adversaries can inspect the configuration files to reveal information about the target network and its layout the network device and its software or identifying legitimate accounts and credentials for later use,0
adversaries can use common management tools and protocols such as simple network management protocol and smart install to access network configuration files,0
these tools may be used to query specific data from configuration repository or configure the device to export the configuration for later analysis,0
adversaries may use network logon scripts automatically executed at logon initialization to establish persistence,0
network logon scripts can be assigned using active directory or group policy objects,0
these logon scripts run with the privileges of the user they are assigned to,0
depending on the systems within the network initializing one of these scripts could apply to more than one or potentially all systems,0
adversaries may use these scripts to maintain persistence on network,0
adversaries may gather information about the victim network security appliances that can be used during targeting,0
information about network security appliances may include variety of details such as the existence and specifics of deployed firewalls content filters and proxies hosts,0
adversaries may also target information about victim network based intrusion detection systems or other appliances related to defensive cybersecurity operations,0
information about network security appliances may also be exposed to adversaries via online or other accessible data sets,0
gathering this information may reveal opportunities for other forms of reconnaissance or search open websites establishing operational resources or obtain capabilities and initial access,0
adversaries may attempt to get listing of services running on remote hosts including those that may be vulnerable to remote software exploitation,0
methods to acquire this information include port scans and vulnerability scans using tools that are brought onto system,0
within cloud environments adversaries may attempt to discover services running on other cloud hosts,0
additionally if the cloud environment is connected to on premises environment adversaries may be able to identify services running on non cloud systems as well,0
hdoor scans to identify open ports on the victim,0
blackenergy has conducted port scans on host,0
remsec has plugin that can perform arp scanning as well as port scanning,0
xbash can perform port scanning of tcp and udp ports,0
murkytop has the capability to scan for open ports on hosts in connected network,0
xtunnel is capable of probing the network for open ports,0
speakup checks for availability of specific ports on servers,0
china chopper server component can spider authentication portals,0
zxshell can launch port scans,0
ramsay can scan for systems that are vulnerable to the eternalblue exploit,0
invisimole can scan the network for open ports and vulnerable instances of rdp and smb protocols,0
cobalt strike can perform port scans from an infected host,0
lucifer can scan for open ports including tcp ports and,0
industroyer uses custom port scanner to map out network,0
caterpillar webshell has module to use port scanner on system,0
conficker scans for other machines to infect,0
pysa can perform network reconnaissance using the advanced port scanner tool,0
hildegard has used masscan to look for kubelets in the internal kubernetes network,0
webshell can scan networks for open ports and listening services,0
leafminer scanned network services to search for vulnerabilities in the victim system,0
cobalt group leveraged an open source tool called softperfect network scanner to perform network scanning,0
suckfly the victim internal network for hosts with ports and open,0
oilrig has used the publicly available tool softperfect network scanner as well as custom tool called goldirony to conduct network scanning,0
fin6 used publicly available tools to map the internal network and conduct reconnaissance against active directory structured query language servers and netbios,0
apt32 performed network scanning on the network to search for open ports services os finger printing and other vulnerabilities,0
threat group actors use the hunter tool to conduct network service discovery for vulnerable systems,0
menupass has used tcping similar to ping to probe port status on systems of interest,0
apt39 has used crackmapexec and custom port scanner known as bluetorch for network scanning,0
tropic trooper used pr and an openly available tool to scan for open ports on target systems,0
apt41 used malware variant called widetone to conduct port scans on specified subnets,0
darkvishnya performed port scanning to obtain the list of active services,0
rocke conducted scanning for exposed tcp port as well as ssh and redis servers,0
operation wocao has scanned for open ports and used nbtscan to find netbios nameservers,0
fox kitten has used tools including nmap to conduct broad scanning to identify open ports,0
chimera has used the get start ip end ip command for network scanning as well as custom python tool packed into windows executable named get to scan ip ranges for,0
costaricto employed nmap and pscan to scan target environments,0
naikon has used the ladongo scanner to scan target networks,0
backdoordiplomacy has used smbtouch vulnerability scanner to determine whether target is vulnerable to eternalblue malware,0
teamtnt has used masscan to search for open docker api ports,0
teamtnt has also used malware that utilizes zmap and zgrab to search for vulnerable services in cloud environments,0
apt34 has used the publicly available tool softperfect network scanner as well as custom tool called goldirony to conduct network scanning,0
adversaries may remove share connections that are no longer useful in order to clean up traces of their operation,1
windows shared drive and smb admin shares connections can be removed when no longer needed,1
net is an example utility that can be used to remove network share connections with the net use system share command,1
robbinhood disconnects all network shares from the computer with the command net use,1
invisimole can disconnect previously connected remote drives,1
threat group has detached network shares after exfiltrating files likely to evade detection,1
adversaries may look for folders and drives shared on remote systems as means of identifying sources of information to gather as precursor for collection and to identify potential systems of interest for lateral movement,0
networks often contain shared network drives and folders that enable users to access file directories on various systems across network,0
file sharing over windows network occurs over the smb protocol,0
net can be used to query remote system for available shared drives using the net view remotesystem command,0
it can also be used to query shared drives on the local system using net share,0
for macos the sharing command lists all shared points used for smb services,0
invisimole can gather network share information,0
murkytop has the capability to retrieve information about shares on remote hosts,0
kwampirs collects list of network shares with the command net share,0
zebrocy identifies network drives when they are added to victim systems,0
osinfo discovers shares on the network plugx has module to enumerate network shares,0
olympic destroyer will attempt to enumerate mapped network shares to later attempt to wipe all files on those shares,0
shimrat can enumerate connected drives for infected host machines,0
ramsay can scan for network drives which may contain documents for collection,0
cobalt strike can query shared drives on the local system,0
bazar can enumerate shared drives on the domain,0
stuxnet enumerates the directories of network resource,0
bitpaymer can search for network shares on the domain or workgroup using net view host,0
bad rabbit enumerates open smb shares on internal victim networks,0
trickbot module sharedll discovers network shares via the wnetopenenuma api,0
conti can enumerate remote open smb network shares using netshareenum,0
clop can enumerate network shares,0
deathransom has the ability to use loop operations to enumerate network resources,0
hellokitty has the ability to enumerate network resources,0
cuba can discover shared resources using the netshareenum api call,0
babuk has the ability to enumerate network shares,0
wastedlocker can identify network adjacent and accessible drives,0
qakbot can use net share to identify network shares for use in lateral movement,0
fivehands can enumerate network shares and mounted drives on network,0
avaddon has enumerated shared folders and mapped volumes,0
dragonfly identified and browsed file servers in the victim network sometimes viewing files pertaining to ics or supervisory control and data acquisition systems,0
sowbug listed remote shared drives that were accessible from victim,0
apt1 listed connected network shares,0
tropic trooper used netview to scan target systems for shared resources,0
apt41 used the net share command as part of network reconnaissance,0
darkvishnya scanned the network for public shared folders,0
apt39 has used the post exploitation tool crackmapexec to enumerate network shares,0
apt32 used the net view command to show all shares available including the administrative shares such as and admin,0
wizard spider has used the net view command to locate mapped network shares,0
operation wocao has discovered network disks mounted to the system using netstat,0
chimera has used net share and net view to identify network shares of interest,0
apt38 has enumerated network shares on compromised host,0
tonto team has used tools such as nbtscan to enumerate network shares,0
dragonfly identified and browsed file servers on the victim network viewing files pertaining to ics or supervisory control and data acquisition systems,0
adversaries may sniff network traffic to capture information about an environment including authentication material passed over the network,0
network sniffing refers to using the network interface on system to monitor or capture information sent over wired or wireless connection,0
an adversary may place network interface into promiscuous mode to passively access data in transit over the network or use span ports to capture larger amount of data,0
data captured via this technique may include user credentials especially those sent over an insecure unencrypted protocol,0
techniques for name service resolution poisoning such as llmnr poisoning and smb relay can also be used to capture credentials to websites proxies and internal systems by redirecting traffic to an adversary,0
network sniffing may also reveal configuration details such as running services version numbers and other network characteristics necessary for subsequent lateral movement and defense evasion activities,0
regin appears to have functionality to sniff for credentials passed over smtp and smb,0
emotet has been observed to hook network apis to monitor network traffic,0
messagetap uses the libpcap library to listen to all traffic and parses network protocols starting with ethernet and ip layers,0
it continues parsing protocol layers including sctp sccp and tcap and finally extracts sms message data and routing metadata,0
penquin can sniff network traffic to look for packets matching specific conditions,0
apt28 deployed the open source tool responder to conduct netbios name service poisoning which captured usernames and hashed passwords that allowed access to legitimate credentials,0
apt28 close access teams have used wi fi pineapples to intercept wi fi signals and user credentials,0
stolen pencil has tool to sniff the network for passwords,0
apt33 has used sniffpass to collect credentials by sniffing network traffic,0
darkvishnya used network sniffing to obtain login data,0
sandworm team has used intercepter ng to sniff passwords in network traffic,0
kimsuky has used the nirsoft sniffpass network sniffer to obtain passwords sent over non secure protocols,0
adversaries may gather information about the victim network topology that can be used during targeting,0
information about network topologies may include variety of details including the physical and logical arrangement of both external facing and internal network environments,0
this information may also include specifics regarding network devices and other infrastructure,0
information about network topologies may also be exposed to adversaries via online or other accessible data sets,0
adversaries may gather information about the victim network trust dependencies that can be used during targeting,0
information about network trusts may include variety of details including second or third party organizations that have connected network access,0
information about network trusts may also be exposed to adversaries via online or other accessible data sets,0
adversaries may use non application layer protocol for communication between host and c2 server or among infected hosts within network,0
the list of possible protocols is extensive,0
specific examples include use of network layer protocols such as the internet control message protocol transport layer protocols such as the user datagram protocol session layer protocols such as socket secure as well as redirected protocols such as serial over lan,0
icmp communication between hosts is one example,0
because icmp is part of the internet protocol suite it is required to be implemented by all ip compatible hosts however it is not as commonly monitored as other internet protocols such as tcp or udp and may be used by adversaries to hide communications,0
misdat network traffic communicates over raw socket,0
some reaver variants use raw tcp for c2,0
some variants of fakem use ssl to communicate with c2 servers,0
bubblewrap can communicate using socks,0
phoreal communicates via icmp for c2,0
mis type network traffic can communicate over raw socket,0
if neteagle does not detect proxy configured on the infected machine it will send beacons via udp,0
also after retrieving c2 ip address and port number neteagle will initiate tcp connection to this socket,0
the ensuing connection is plaintext c2 channel in which commands are specified by dwords,0
remsec is capable of using icmp tcp and udp for c2,0
umbreon provides access to the system via ssh or any other protocol that uses pam to authenticate,0
rarstone uses ssl to encrypt its communication with its c2 server,0
carbon uses tcp and udp for c2,0
the regin malware platform can use icmp to communicate between infected computers,0
derusbi binds to raw socket on random source port between and for c2,0
crimson uses custom tcp protocol for c2,0
moonwind completes network communication via raw sockets,0
plugx can be configured to use raw tcp or udp for command and control,0
windshield c2 traffic can communicate via tcp raw sockets,0
hiddenwasp communicates with simple network protocol over tcp,0
winnti for linux has used icmp custom tcp and udp in outbound communications,0
tscookie can use icmp to receive information on the destination server,0
aria body has used tcp in c2 communications,0
sdbbot has the ability to communicate with c2 with tcp over port gh0st rat has used an encrypted protocol within tcp segments to communicate with the c2,0
invisimole has used tcp to download additional modules,0
cryptoistic can use tcp in communications with c2,0
the pipemon communication module can use custom protocol based on tls over tcp,0
drovorub can use tcp to communicate between its agent and client modules,0
anchor has used icmp in c2 communications,0
wellmail can use tcp for c2 communications,0
metamorfo has used raw tcp for c2,0
pay2key has sent its public key to the c2 server over tcp,0
netwire can use tcp in c2 communications,0
lookback uses custom binary protocol over sockets for c2 communications,0
the penquin c2 mechanism is based on tcp and udp packets,0
shadowpad has used udp for c2 communications,0
cobalt strike can be configured to use tcp icmp and udp for c2 communications,0
sombrat has the ability to use tcp sockets to send data and icmp to ping the c2 server,0
rainyday can use tcp in c2 communications,0
nebulae can use tcp in c2 communications,0
taidoor can use tcp for c2 communications,0
qakbot has the ability use tcp to send or receive c2 packets,0
bandook has command built in to use raw tcp socket,0
platinum has used the intel active management technology serial over lan channel for command and control,0
apt29 has used tcp for c2 communications,0
fin6 has used metasploit bind and reverse tcp stagers,0
operation wocao has used custom protocol for command and control,0
hafnium has used tcp for c2,0
backdoordiplomacy has used earthworm for network tunneling with socks5 server and port transfer functionalities,0
adversaries may encode data with non standard data encoding system to make the content of command and control traffic more difficult to detect,0
command and control information can be encoded using non standard data encoding system that diverges from existing protocol specifications,0
non standard data encoding schemes may be based on or related to standard data encoding schemes such as modified base64 encoding for the message body of an http request,0
oceansalt can encode data with not operation before sending the data to the control server,0
newer variants of backspace will encode c2 communications with custom system,0
bankshot encodes commands from the control server using range of characters and gzip,0
invisimole can use modified base32 encoding to encode data within the subdomain of c2 requests,0
rdat can communicate with the c2 via subdomains that utilize base64 with character substitutions,0
shadowpad has encoded data as readable latin characters,0
adversaries may communicate using protocol and port paring that are typically not associated,0
for example over port or port as opposed to the traditional port,0
adversaries may make changes to the standard port used by protocol to bypass filtering or muddle analysis of network data,0
badcall communicates on ports and with faketls method,0
derusbi has used unencrypted http on port for c2,0
emotet has used http over ports such as and in addition to using ports commonly associated with,0
hardrain binds and listens on port with faketls method,0
hoplight has connected outbound over tcp port with faketls method,0
moonwind communicates over ports and via raw sockets instead of the protocols usually associated with the ports,0
typeframe has used ports and with faketls method,0
bankshot binds and listens on port for http traffic while also utilizing faketls method,0
gravityrat has used http over non standard port such as tcp port,0
redleaves can use http over non standard ports such as for c2,0
some trickbot samples have used http over ports and for c2,0
newer versions of trickbot have been known to use custom communication protocol which sends the data unencrypted over port,0
poetrat used tls to encrypt communications over port rtm used port for its vnc module,0
goldenspy has used http over ports and for network traffic for c2 requests as websocket and to download files,0
strongpity has used over port in c2 communication,0
njrat has used port for http c2 communications,0
wellmail has been observed using tcp port without using smtp to leverage an open port for secure command and control communications,0
metamorfo has communicated with hosts over raw tcp on port,0
bendybear has used custom rc4 and xor encrypted protocol over port for c2,0
fin7 has used port protocol mismatches on ports such as and during c2,0
some lazarus group malware uses list of ordered port numbers to choose port for c2 traffic creating port protocol mismatches,0
temp veles has used port protocol mismatches on ports such as and during c2,0
an apt32 backdoor can use http over non standard tcp port which is specified in the backdoor configuration,0
apt33 has used http over tcp ports and for command and control,0
magic hound malware has communicated with its c2 server over tcp port using,0
apt has used port for c2 communications,0
silence has used port when sending data about the system from the client to the server,0
darkvishnya used ports and for shellcode listeners and for shellcode c2,0
rocke miner connects to c2 server using port,0
sandworm team has used port to accept connections on the group ssh server,0
adversaries may attempt to dump credentials to obtain account login and credential material normally in the form of hash or clear text password from the operating system and software,0
credentials can then be used to perform lateral movement and access restricted information,0
several of the tools mentioned in associated sub techniques may be used by both adversaries and professional security testers,0
additional custom tools likely exist as well,0
homefry can perform credential dumping,0
carbanak obtains windows logon password details,0
trojan karagany can dump passwords and save them into programdata mail mailag pwds txt,0
credentials targeted by pinchduke include ones associated many sources such as wininet credential cache and lightweight directory access protocol,0
onionduke steals credentials from its victims,0
revenge rat has plugin for credential harvesting,0
azorult can dump credentials from victim browsers,0
sowbug has used credential dumping tools,0
axiom has been known to dump credentials,0
poseidon group conducts credential dumping on victims with focus on obtaining credentials belonging to domain and database servers,0
suckfly used signed credential dumping tool to obtain victim account credentials,0
leviathan has used publicly available tools to dump password hashes including homefry,0
apt32 used getpassword x64 to harvest credentials,0
frankenstein has harvested credentials from the victim machine using empire,0
apt39 has used different versions of mimikatz to obtain credentials,0
tonto team has used variety of credential dumping tools,0
apt34 has dumped credentials from victims in several ways including by using open source tools mimikatz and lazagne or by harvesting credentials when users log into outlook web access,0
dragonfly dropped and executed secretsdump tool that dumps password hashes,0
adversaries may target the operating system for dos attack since the is responsible for managing the finite resources on system,0
these attacks do not need to exhaust the actual resources on system since they can simply exhaust the limits that an os self imposes to prevent the entire system from being overwhelmed by excessive demands on its capacity,0
different ways to achieve this exist including tcp state exhaustion attacks such as syn floods and ack floods,0
with syn floods excessive amounts of syn packets are sent but the way tcp handshake is never completed,0
because each os has maximum number of concurrent tcp connections that it will allow this can quickly exhaust the ability of the system to receive new requests for tcp connections thus preventing access to any tcp service provided by the server,0
ack floods leverage the stateful nature of the tcp protocol,0
flood of ack packets are sent to the target,0
this forces the os to search its state table for related tcp connection that has already been established,0
because the ack packets are for connections that do not exist the os will have to search the entire state table to confirm that no match exists,0
when it is necessary to do this for large flood of packets the computational requirements can cause the server to become sluggish and unresponsive due to the work it must do to eliminate the rogue ack packets,0
this greatly reduces the resources available for providing the targeted service,0
adversaries may attempt to make an executable or file difficult to discover or analyze by encrypting encoding or otherwise obfuscating its contents on the system or in transit,1
this is common behavior that can be used across different platforms and the network to evade defenses,1
payloads may be compressed archived or encrypted in order to avoid detection,1
these payloads may be used during initial access or later to mitigate detection,1
sometimes user action may be required to open and deobfuscate files or information for user execution,1
adversaries may also used compressed or archived scripts such as javascript,1
portions of files can also be encoded to hide the plain text strings that would otherwise help defenders with discovery,1
payloads may also be split into separate seemingly benign files that only reveal malicious functionality when reassembled,1
adversaries may also obfuscate commands executed from payloads or directly via command and scripting interpreter,1
environment variables aliases characters and other platform specific semantics can be used to evade signature based detections and application control mechanisms,1
most of the strings in advstoreshell are encrypted with an xor based algorithm some strings are also encrypted with 3des and reversed,1
api function names are also reversed presumably to avoid detection in memory,1
the helminth config file is encrypted with rc4,1
finfisher is heavily obfuscated in many ways including through the use of spaghetti code in its functions in an effort to confuse disassembly programs,1
it also uses custom xor algorithm to obfuscate code,1
some strings in homefry are obfuscated with xor x56,1
kazuar is obfuscated using the open source confuserex protector,1
kazuar also obfuscates the name of created files and encrypts debug messages written to log files using the rijndael cipher,1
most strings in usbstealer are encrypted using 3des and xor and reversed,1
reaver encrypts some of its files with xor,1
innaputrat uses an byte xor key to obfuscate api names and other strings contained in the payload,1
coreshell obfuscates strings using custom stream cipher,1
the powershell script with the roguerobin payload was obfuscated using the compress technique in invoke obfuscation,1
felixroot encrypts strings in the backdoor using custom xor algorithm,1
carbanak encrypts strings to make analysis more difficult,1
rtm strings network data configuration and modules are encrypted with modified rc4 algorithm,1
rtm has also been delivered to targets as various archive files including zip zip and rar,1
the dustysky dropper uses function to obfuscate the name of functions and other parts of the malware,1
invisimole avoids analysis by encrypting all strings internal files configuration data and by using custom executable format,1
shotput is obscured using xor encoding and appended to valid gif file,1
isminjector is obfuscated with the off the shelf smartassembly net obfuscator created by red gate com,1
variants of emissary encrypt payloads using various xor ciphers as well as custom algorithm that uses the srand and rand functions,1
some resources in prikormka are encrypted with simple xor operation or encoded with base64,1
seasalt obfuscates configuration data,1
powerstats uses character replacement powershell environment variables and xor encoding to obfuscate code,1
powerstats backdoor code is multi layer obfuscated encoded and compressed blob,1
powerstats has used powershell code with custom string obfuscation matryoshka obfuscates api function names using substitute cipher combined with base64 encoding,1
hydraq uses basic obfuscation in the form of spaghetti code,1
kwampirs downloads additional files that are base64 encoded and encrypted with another cipher,1
hi zor uses various xor techniques to obfuscate its components,1
agent tesla has had its code obfuscated in an apparent attempt to make analysis difficult,1
agent tesla has used the rijndael symmetric encryption algorithm to encrypt strings,1
mosquito installer is obfuscated with custom crypter to obfuscate the installer,1
gazer logs its actions into files that are encrypted with 3des,1
it also uses rsa to encrypt resources,1
code may be obfuscated through structured exception handling and return oriented programming,1
sakula uses single byte xor obfuscation to obfuscate many of its files,1
zeus panda encrypts strings with xor and obfuscates the macro code from the initial payload,1
zeus panda also encrypts all configuration and settings in aes and rc4,1
micropsia obfuscates the configuration with custom base64 and xor,1
nokki uses base64 encoding for strings,1
cardinal rat encodes many of its artifacts and is encrypted when downloaded,1
elise encrypts several of its files including configuration files,1
trickbot uses non descriptive names to hide functionality and uses an aes cbc encryption algorithm for its loader and configuration files,1
jrat java payload is encrypted with aes,1
additionally backdoor files are encrypted using des as stream cipher,1
later variants of jrat also incorporated av evasion methods such as java bytecode obfuscation via the commercial allatori obfuscation tool,1
synack payloads are obfuscated prior to compilation to inhibit analysis and reverse engineering,1
nanhaishu encodes files in base64,1
some data in remsec is encrypted using rc5 in cbc mode aes cbc with hardcoded key rc4 or salsa20,1
some data is also base64 encoded,1
poshspy appends file signature header to encrypted data prior to upload or download,1
version of xtunnel introduced in july obfuscated the binary using opaque predicates and other techniques in likely attempt to obfuscate it and bypass security products,1
uboatrat encrypts instructions in the payload using simple xor cipher,1
volgmer variant is encoded using simple xor cipher,1
jpin uses encrypted and compressed payload that is disguised as bitmap within the resource section of the installer,1
final1stspy obfuscates strings with base64 encoding,1
dogcall is encrypted using single byte xor,1
carbon encrypts configuration files and tasks for the malware to complete using cast algorithm,1
some orz strings are base64 encoded such as the embedded dll known as mockdll,1
many strings in jhuhugit are obfuscated with xor algorithm,1
comnie uses rc4 and base64 to obfuscate strings,1
h1n1 uses multiple techniques to obfuscate strings including xor,1
tinytyphon has used xor with to obfuscate its configuration file,1
apis and strings in some typeframe variants are rc4 encrypted,1
another variant is encoded with xor,1
shamoon contains base64 encoded strings,1
poisonivy hides any strings related to its own indicators of compromise,1
punchtrack is loaded and executed by highly obfuscated launcher,1
fruitfly executes and stores obfuscated perl scripts,1
streamex obfuscates some commands by using statically programmed fragments of strings when starting dll,1
it also uses one byte xor against to encode configuration data,1
zerot has encrypted its payload with rc4,1
quadagent was likely obfuscated using invoke obfuscation,1
auditcred encrypts the configuration,1
oldbait obfuscates internal strings and unpacks them at startup,1
pisloader obfuscates files by splitting strings into smaller sub strings and including garbage strings that are never used,1
the malware also uses return oriented programming technique and single byte xor to obfuscate data,1
nanocore plugins were obfuscated with eazfuscater net,1
redleaves configuration file is encrypted with simple xor key,1
osx oceanlotus encrypts its strings in rsa256 and encodes them in custom base64 scheme and xor,1
bisonal dll file and non malicious decoy file are encrypted with rc4,1
daserf uses encrypted windows apis and also encrypts data using the alternative base64 rc4 or the caesar cipher,1
oopsie uses the confuser protector to obfuscate an embedded net framework assembly used for c2,1
oopsie also encodes collected data in hexadecimal format before writing to files on disk and obfuscates strings,1
smoke loader uses simple one byte xor method to obfuscate values in the malware,1
the payload of cozycar is encrypted with simple xor with rotating key,1
the cozycar configuration file has been encrypted with rc4 keys,1
gravityrat supports file encryption,1
epic heavily obfuscates its code to make analysis more difficult,1
denis obfuscates its code and encrypts the api names,1
denis also encodes its payload in base64,1
